Word,Subt_freq,Film_freq,All_PoS,PoS_freqs,Verb_freq,Web_freq
menace,190,152,noun.verb,187.3,3,1722950.0
sind,7,6,noun.verb,4.3,3,1656706.0
contested,6,6,verb.adjective,3.3,3,1607211.0
electrodes,26,23,noun.verb,22.3,3,1606426.0
individualized,3,3,verb,3,3,1542512.0
breasted,6,6,verb.adjective,3.3,3,1531413.0
cures,66,59,noun.verb,63.3,3,1489176.0
protease,10,6,noun.verb,7.3,3,1488691.0
storefront,23,22,noun.verb,20.3,3,1452144.0
apes,209,95,noun.verb,203.3,3,1437895.0
abridged,9,6,adjective.verb.name,5.3.1,3,1436609.0
stacking,46,42,noun.verb,43.3,3,1411723.0
matted,5,5,verb.adjective,3.2,3,1372746.0
sourced,3,3,verb,3,3,1369225.0
carousel,73,50,noun.name.verb,49.21.3,3,1369112.0
imposes,3,3,verb,3,3,1362910.0
stardust,40,26,noun.verb.name,34.3.3,3,1354145.0
feds,359,205,noun.name.verb,205.149.3,3,1342978.0
loom,21,15,noun.verb,18.3,3,1337864.0
exclaimed,3,3,verb,3,3,1320051.0
goodyear,13,10,noun.name.verb,5.5.3,3,1318472.0
chops,277,200,noun.verb,273.3,3,1312600.0
tweaks,8,7,noun.verb,5.3,3,1305012.0
topples,3,3,verb,3,3,1295649.0
transplants,46,40,noun.verb,43.3,3,1294723.0
reissue,4,2,verb.noun,3.1,3,1287311.0
subsidized,10,8,adjective.verb,7.3,3,1283216.0
tempting,154,147,adjective.verb,151.3,3,1253805.0
scot,16,14,noun.verb.name,11.3.2,3,1250219.0
alarming,58,55,adjective.verb,54.3,3,1245253.0
christening,38,34,noun.verb,35.3,3,1225355.0
twat,67,45,noun.verb,64.3,3,1221912.0
jag,89,57,name.noun.verb,72.13.3,3,1209711.0
parallels,9,9,noun.verb,6.3,3,1204896.0
ait,4,4,verb.noun,3.1,3,1204086.0
graf,16,9,name.verb.noun,11.3.2,3,1194635.0
orbits,29,24,noun.verb,26.3,3,1189963.0
methamphetamine,16,13,noun.verb.name,12.3.1,3,1155164.0
ribbed,18,15,adjective.verb,15.3,3,1149880.0
appended,4,4,verb.adjective,3.1,3,1143227.0
franks,99,33,name.noun.verb,81.15.3,3,1135609.0
indemnify,3,3,verb,3,3,1135404.0
sanskrit,20,12,name.noun.verb,10.7.3,3,1109184.0
addicting,3,3,verb,3,3,1102911.0
swaps,4,3,verb.noun,3.1,3,1097437.0
gallup,31,16,name.noun.verb,23.5.3,3,1092401.0
underscore,3,3,verb,3,3,1083605.0
graphing,5,4,verb.adjective,3.2,3,1080629.0
mildred,280,77,name.verb,276.3,3,1072160.0
halves,56,45,noun.verb,53.3,3,1070410.0
renaming,4,4,verb.noun,3.1,3,1069958.0
galvanized,14,8,adjective.verb,11.3,3,1069940.0
cline,17,11,name.noun.verb,35.4.3,3,1061564.0
tint,15,15,noun.verb,12.3,3,1060842.0
flakes,95,65,noun.verb,92.3,3,1059677.0
vert,10,5,noun.verb,7.3,3,1058930.0
clustered,4,4,verb.adjective,3.1,3,1047443.0
offsets,3,3,verb,3,3,1043930.0
newsstand,53,42,noun.verb,50.3,3,1031670.0
prem,9,1,name.verb,6.3,3,1024164.0
footed,3,3,verb.name,3.1,3,1004559.0
sprawl,7,7,noun.verb,4.3,3,985396.0
encapsulated,3,3,verb,3,3,981522.0
airbrush,9,5,noun.verb,6.3,3,972594.0
mirroring,3,3,verb,3,3,971543.0
seasoning,27,24,noun.verb,24.3,3,958129.0
restocking,3,3,verb,3,3,957711.0
pulsed,5,5,verb.adjective,3.2,3,939013.0
correlates,3,3,verb,3,3,937643.0
certifies,3,3,verb,3,3,902529.0
prostitute,385,210,noun.verb,382.3,3,894367.0
buffering,4,2,verb.adjective,3.1,3,885982.0
roscoe,94,40,name.noun.verb,83.7.3,3,885705.0
sips,21,19,noun.verb,18.3,3,875588.0
duffel,76,53,noun.verb,73.3,3,828727.0
hermit,60,53,noun.verb,57.3,3,828204.0
accommodates,3,3,verb,3,3,820179.0
queued,3,3,verb,3,3,815362.0
unfit,79,68,adjective.verb,76.3,3,814145.0
restarted,3,3,verb,3,3,810384.0
thrush,19,14,noun.verb.name,14.3.1,3,799638.0
walleye,7,2,verb.noun.name,3.3.1,3,792756.0
readout,35,27,noun.verb,31.3,3,788900.0
banding,6,5,verb.noun,3.3,3,787236.0
affirming,3,3,verb,3,3,782545.0
consents,10,10,noun.verb,7.3,3,780128.0
wrongs,53,48,noun.verb,50.3,3,777466.0
tots,46,28,noun.verb,43.3,3,776366.0
dominatrix,22,17,noun.verb,19.3,3,776199.0
disseminating,3,3,verb,3,3,775265.0
digests,3,3,verb,3,3,763468.0
purported,5,5,verb.adjective,3.2,3,761701.0
proverb,55,45,noun.verb.name,51.3.1,3,758380.0
varnish,21,19,noun.verb,18.3,3,752945.0
sunroof,22,19,noun.verb,19.3,3,751495.0
redline,7,7,verb.noun.name,3.2.2,3,749194.0
truffles,40,31,noun.verb,37.3,3,744901.0
layoff,11,10,noun.verb,8.3,3,730418.0
manger,51,38,noun.verb,50.3,3,726351.0
breezes,43,41,noun.verb,40.3,3,725599.0
shroud,52,30,noun.verb,49.3,3,724966.0
amounting,3,3,verb,3,3,724168.0
characterizing,3,3,verb,3,3,708768.0
coolidge,31,20,name.noun.verb,22.6.3,3,704774.0
ephraim,29,7,name.noun.verb,21.5.3,3,704707.0
subspace,27,13,noun.verb.name,23.3.1,3,701491.0
refinishing,3,3,verb,3,3,699420.0
arched,9,9,adjective.verb,6.3,3,695888.0
sloping,18,12,adjective.verb,15.3,3,691942.0
leveraged,12,11,adjective.verb,9.3,3,689842.0
meng,19,6,name.verb.noun,14.3.2,3,689565.0
stooges,56,51,name.noun.verb,30.22.3,3,685421.0
indented,3,3,verb,3,3,685193.0
tomahawk,22,17,noun.name.verb,15.4.3,3,679666.0
parades,43,40,noun.verb,40.3,3,678980.0
opts,3,3,verb,3,3,662207.0
glimmer,40,35,noun.verb,37.3,3,658110.0
engrossed,7,7,adjective.verb,4.3,3,649739.0
striping,4,3,verb.noun,3.1,3,647561.0
outperform,3,3,verb,3,3,646090.0
crimp,22,19,noun.verb,19.3,3,640746.0
jours,4,3,verb,3,3,639577.0
rit,6,5,verb.noun.name,3.2.1,3,630833.0
stemmed,3,3,verb,3,3,629826.0
aardvark,21,12,noun.verb.name,16.3.2,3,629356.0
skit,42,17,noun.verb,39.3,3,628359.0
gilded,35,27,adjective.verb,32.3,3,624578.0
marg,3,3,verb,3,3,624095.0
retails,3,3,verb,3,3,622432.0
supersized,5,5,verb.adjective,3.2,3,612931.0
nosed,3,3,verb,3,3,611383.0
airplay,11,7,noun.verb,8.3,3,610851.0
strep,35,25,noun.verb.name,30.3.1,3,608154.0
bap,8,3,noun.verb,5.3,3,605536.0
sects,13,10,noun.verb,10.3,3,603808.0
alternates,9,8,noun.verb,6.3,3,600819.0
dich,3,1,verb,3,3,594830.0
basset,13,11,noun.verb.name,8.3.2,3,591680.0
criss,8,2,verb.name.noun,3.3.2,3,590717.0
quarks,8,6,noun.verb,5.3,3,587246.0
oxidized,12,7,adjective.verb,9.3,3,586703.0
armoured,59,37,adjective.verb,56.3,3,581611.0
moderating,3,3,verb,3,3,581459.0
debuted,3,3,verb,3,3,580254.0
redistricting,4,1,verb.noun,3.1,3,579388.0
overlaps,3,3,verb,3,3,578409.0
brim,45,40,noun.verb,42.3,3,578190.0
standardize,3,3,verb,3,3,574340.0
shortcake,26,15,noun.name.verb,18.5.3,3,564371.0
equipping,3,3,verb,3,3,564364.0
adheres,3,3,verb,3,3,558200.0
rut,78,44,noun.verb.name,73.3.2,3,555550.0
resubmit,3,3,verb,3,3,554355.0
formalized,4,4,verb.adjective,3.1,3,553151.0
foal,14,12,noun.verb,11.3,3,552193.0
volley,24,22,noun.verb,21.3,3,550438.0
showcased,4,4,verb.adjective,3.1,3,547620.0
pail,48,40,noun.verb,45.3,3,542968.0
truffle,23,20,noun.verb,20.3,3,537610.0
hypothesized,3,3,verb,3,3,536962.0
classed,4,4,verb.adjective,3.1,3,534847.0
stopwatch,37,22,noun.verb.name,32.3.2,3,533682.0
foils,6,6,verb.noun,3.3,3,533300.0
cakewalk,21,19,noun.verb,18.3,3,530525.0
bioengineering,3,3,verb,3,3,528779.0
vesting,7,5,noun.verb,4.3,3,527458.0
gnats,14,11,noun.verb,11.3,3,527105.0
resized,4,4,verb.adjective,3.1,3,523228.0
antiwar,16,12,noun.verb,13.3,3,518947.0
creases,16,14,noun.verb,13.3,3,518489.0
huck,18,16,name.noun.verb,9.5.3,3,514551.0
prioritized,6,6,verb.adjective,3.3,3,513976.0
enforces,3,3,verb,3,3,506807.0
mediating,3,3,verb,3,3,505915.0
sited,3,3,verb,3,3,503306.0
cyclops,65,23,noun.name.verb,35.26.3,3,502531.0
patenting,3,3,verb,3,3,500046.0
aesop,14,6,name.noun.verb,6.5.3,3,499263.0
greening,10,2,name.verb.noun,6.3.1,3,498704.0
buss,9,5,noun.verb,6.3,3,493314.0
dropouts,7,7,noun.verb,4.3,3,489585.0
adapts,3,3,verb,3,3,489293.0
halting,7,7,adjective.verb,4.3,3,487495.0
cranks,11,11,noun.verb,8.3,3,487365.0
grooms,20,16,noun.verb,17.3,3,484582.0
ousted,5,5,verb.adjective,3.2,3,484515.0
murmured,3,3,verb,3,3,482182.0
articulating,3,3,verb,3,3,475888.0
hirsute,5,5,verb.noun,3.2,3,475227.0
prelim,30,20,noun.verb,26.3,3,475130.0
vaulted,8,6,adjective.verb,5.3,3,474882.0
gleaned,3,3,verb,3,3,474339.0
lubricating,4,4,verb.adjective,3.1,3,466813.0
recounted,3,3,verb,3,3,464717.0
laminates,6,4,verb.noun,3.3,3,464532.0
extinguishing,5,5,verb.adjective,3.2,3,463229.0
lugs,13,12,noun.verb,10.3,3,459108.0
simp,18,16,noun.verb,12.3,3,455138.0
discarding,3,3,verb,3,3,454067.0
promulgate,3,3,verb,3,3,453734.0
wert,8,3,name.verb,5.3,3,453509.0
slugs,92,78,noun.verb,89.3,3,450646.0
shrugs,6,5,verb.noun,3.3,3,449662.0
airlift,14,14,noun.verb,11.3,3,448594.0
thickening,9,8,verb.noun.adjective,3.3.3,3,445839.0
yelp,7,7,noun.verb,4.3,3,443822.0
luge,13,10,noun.verb.name,10.3.2,3,443334.0
discards,3,2,verb,3,3,437599.0
wiretap,27,22,noun.verb,24.3,3,437213.0
reseal,3,3,verb,3,3,434934.0
fizz,31,25,noun.verb,28.3,3,430801.0
halts,3,2,verb,3,3,427571.0
upholds,3,3,verb,3,3,426887.0
postulated,5,5,verb.adjective,3.2,3,420685.0
polygraph,81,40,noun.name.verb,73.5.3,3,419911.0
cutouts,8,8,noun.verb,5.3,3,419474.0
adage,32,26,noun.verb,29.3,3,419158.0
supplementing,3,3,verb,3,3,417891.0
prefect,41,17,noun.name.verb,34.4.3,3,413178.0
domesticated,28,22,adjective.verb,25.3,3,409419.0
gung,20,19,adverb.verb.adjective,16.3.1,3,409403.0
reprimand,27,26,noun.verb,24.3,3,408202.0
counsels,7,7,noun.verb,4.3,3,406454.0
retort,13,12,noun.verb,10.3,3,404546.0
begotten,11,10,adjective.verb.noun,5.3.3,3,404277.0
toads,30,26,noun.verb.name,26.3.1,3,402717.0
heralded,4,4,verb,3,3,401377.0
rebooting,3,3,verb,3,3,400439.0
heifers,12,9,noun.verb,9.3,3,398978.0
purport,4,4,verb.noun,3.1,3,398178.0
bleep,136,53,noun.name.verb,126.6.3,3,397961.0
purebred,18,17,adjective.verb,15.3,3,390353.0
curbing,6,6,verb.noun,3.3,3,389839.0
antifreeze,16,12,noun.verb,13.3,3,387890.0
actuated,3,3,verb,3,3,384465.0
countering,3,3,verb,3,3,383884.0
bogs,12,7,noun.verb,9.3,3,383605.0
confounding,8,6,verb.adjective.noun,3.3.2,3,382639.0
conch,20,12,noun.verb.name,16.3.1,3,379190.0
zooms,3,3,verb,3,3,377094.0
bookmarked,4,4,verb.adjective,3.1,3,376106.0
chested,5,3,verb.adjective,3.2,3,373855.0
wigwam,16,11,noun.verb.name,12.3.1,3,371467.0
prioritizing,5,5,verb.noun.name,3.1.1,3,370912.0
unproven,11,11,adjective.verb,7.3,3,369588.0
purports,3,3,verb,3,3,365716.0
overruns,7,5,noun.verb,4.3,3,363463.0
lode,41,32,noun.verb.name,35.3.3,3,359547.0
epicenter,16,13,adjective.verb,13.3,3,358978.0
scape,9,8,noun.verb,6.3,3,358228.0
extrapolated,3,3,verb,3,3,357922.0
dingle,12,11,noun.verb.name,7.3.2,3,357021.0
deepened,3,3,verb,3,3,354825.0
pretense,44,42,noun.verb,41.3,3,354517.0
pelt,48,17,name.noun.verb,33.12.3,3,353623.0
endgame,28,22,noun.verb,25.3,3,352824.0
inputting,3,3,verb,3,3,352494.0
postulate,3,3,verb,3,3,352124.0
undervalued,6,6,verb.adjective,3.3,3,350653.0
ventilating,10,10,noun.verb,7.3,3,347363.0
wiles,52,29,noun.name.verb,35.14.3,3,347101.0
discontinuing,4,4,verb.adjective,3.1,3,345783.0
foxtrot,55,26,noun.verb,52.3,3,345544.0
skids,30,28,noun.verb,27.3,3,343992.0
someones,10,10,noun.verb.name,28.3.1,3,340972.0
romaine,11,9,noun.verb.name,5.3.3,3,340512.0
educates,3,3,verb,3,3,340359.0
widens,3,3,verb,3,3,339335.0
disconnecting,3,3,verb,3,3,338959.0
twinning,3,3,verb,3,3,334608.0
envisions,3,3,verb,3,3,331810.0
monogrammed,30,22,adjective.verb,27.3,3,329329.0
rinsing,3,3,verb,3,3,328529.0
tob,8,4,name.verb,5.3,3,328514.0
hunch,383,292,noun.verb,378.3,3,327195.0
sunspot,13,8,noun.verb.name,8.3.2,3,326104.0
propranolol,18,5,noun.verb.name,14.3.1,3,322694.0
crediting,3,3,verb,3,3,321604.0
lacquered,6,6,verb.adjective,3.3,3,321105.0
simmering,11,9,adjective.verb,8.3,3,321050.0
haystack,70,60,noun.verb,65.3,3,320301.0
encapsulate,3,3,verb,3,3,319885.0
oust,3,3,verb,3,3,319635.0
exemplify,3,3,verb,3,3,319405.0
contemplates,3,3,verb,3,3,319019.0
modulating,3,3,verb,3,3,318653.0
calibrating,3,3,verb,3,3,314411.0
exempts,3,3,verb,3,3,310749.0
sloped,3,3,verb,3,3,308121.0
chartering,3,3,verb,3,3,307760.0
unbelievers,3,3,verb,3,3,306426.0
astounded,12,12,adjective.verb,9.3,3,305221.0
cadaver,60,36,noun.verb.name,56.3.1,3,300424.0
amylase,8,6,noun.verb,5.3,3,298678.0
reprinting,4,4,verb.noun,3.1,3,298000.0
lieut,6,2,verb.noun.name,3.2.1,3,297564.0
emulating,4,2,verb.adjective,3.1,3,297217.0
dovetail,4,3,verb.noun,3.1,3,297170.0
shackle,16,7,noun.verb.name,12.3.1,3,296852.0
cud,13,11,noun.verb,10.3,3,296395.0
bollocks,143,73,noun.verb,140.3,3,295433.0
fingertip,10,9,noun.verb,7.3,3,295293.0
safeguarded,3,3,verb,3,3,294980.0
equating,3,2,verb,3,3,294889.0
chutes,45,35,noun.verb.name,40.3.2,3,293812.0
mismatched,11,10,adjective.verb,8.3,3,293365.0
reselling,3,3,verb,3,3,291647.0
devilish,26,21,adjective.verb,23.3,3,290565.0
tach,21,17,noun.verb.name,16.3.2,3,288593.0
soldered,3,3,verb,3,3,285179.0
locusts,46,37,noun.verb,43.3,3,283697.0
diversifying,3,3,verb,3,3,283574.0
reintroduced,3,3,verb,3,3,282835.0
attributing,3,3,verb,3,3,281451.0
faut,9,7,adverb.verb.noun,4.3.2,3,281382.0
privatize,3,3,verb,3,3,280832.0
normalizing,3,3,verb,3,3,280316.0
enjoined,5,5,verb.adjective,3.2,3,280278.0
animating,4,4,verb.adjective,3.1,3,279998.0
supplant,3,3,verb,3,3,279784.0
tallies,5,4,verb.noun,3.2,3,279069.0
disenfranchised,18,17,adjective.verb,15.3,3,278332.0
tinsel,24,18,noun.verb.name,19.3.2,3,277040.0
hakeem,4,1,verb.name,3.1,3,276560.0
shrike,17,4,name.noun.verb,10.4.3,3,275618.0
diapering,4,3,verb.name,3.1,3,274800.0
fot,6,6,verb.noun,3.3,3,274518.0
fulfils,3,3,verb,3,3,274518.0
delegating,4,4,verb.noun,3.1,3,271848.0
swivels,3,3,verb,3,3,270613.0
predominate,3,3,verb,3,3,269212.0
appraising,4,4,verb.noun,3.1,3,266187.0
bypasses,7,7,noun.verb,4.3,3,266084.0
excised,5,4,verb.adjective,3.2,3,265993.0
rediscovering,3,3,verb,3,3,263237.0
jager,9,5,noun.verb,6.3,3,261574.0
steeplechase,7,6,noun.verb,4.3,3,261549.0
cobbled,5,5,verb.adjective,3.2,3,260646.0
delves,3,3,verb,3,3,259619.0
blighted,6,6,verb.adjective,3.3,3,258690.0
gies,4,1,verb.name,3.1,3,258590.0
snout,43,37,noun.verb.name,37.3.3,3,258314.0
streaked,3,3,verb,3,3,257304.0
vetting,3,3,verb,3,3,256784.0
caulking,8,6,verb.noun.adjective,3.3.2,3,255731.0
revolting,98,88,adjective.verb,95.3,3,255451.0
outperformed,3,3,verb,3,3,254303.0
refinanced,4,4,verb.adjective,3.1,3,251817.0
raff,25,6,name.noun.verb,15.7.3,3,251662.0
batching,3,3,verb,3,3,251456.0
uke,4,3,verb.noun,3.1,3,251126.0
lipped,4,4,verb.adjective,3.1,3,251118.0
mange,11,9,noun.verb.name,6.3.1,3,250483.0
ravages,10,10,noun.verb,7.3,3,250052.0
bim,15,10,name.verb.noun,9.3.3,3,248902.0
authorising,3,3,verb,3,3,247135.0
rebroadcast,3,3,verb,3,3,246018.0
expediting,3,3,verb,3,3,245154.0
tusk,13,11,noun.verb.name,9.3.1,3,245115.0
clashing,7,6,adjective.verb,4.3,3,244773.0
preconceived,16,16,adjective.verb,13.3,3,244471.0
commercialize,3,3,verb,3,3,244233.0
retrofitting,4,3,verb.noun,3.1,3,243890.0
evoking,3,3,verb,3,3,243615.0
twang,8,7,noun.verb.name,4.3.1,3,243118.0
adjudged,3,3,verb,3,3,242846.0
switchblade,22,15,noun.name.verb,15.4.3,3,241082.0
coinciding,3,3,verb,3,3,240188.0
garbled,46,36,adjective.verb,43.3,3,239858.0
benefitted,3,3,verb,3,3,239818.0
stabilizes,3,3,verb,3,3,238608.0
cleaved,3,3,verb,3,3,238140.0
contraindicated,3,2,verb,3,3,238022.0
constrains,3,3,verb,3,3,237355.0
ministering,3,3,verb,3,3,237253.0
transplanting,3,3,verb,3,3,236778.0
jetstream,8,1,name.verb,5.3,3,236446.0
pigtails,47,36,noun.verb.name,42.3.2,3,234928.0
imparting,3,3,verb,3,3,234373.0
donned,3,3,verb,3,3,231065.0
beanbag,26,21,noun.verb,23.3,3,230049.0
crone,22,13,noun.verb.name,16.3.3,3,229759.0
commemorated,3,3,verb,3,3,226369.0
coalesce,3,3,verb,3,3,226192.0
ruck,11,7,noun.verb.name,7.3.1,3,225261.0
breaded,11,11,adjective.verb,8.3,3,220686.0
slurs,18,17,noun.verb,15.3,3,220561.0
premised,3,3,verb,3,3,220080.0
rippling,30,21,adjective.verb,27.3,3,219769.0
earplugs,43,40,noun.verb,40.3,3,217996.0
rehabilitating,3,2,verb,3,3,217862.0
bares,3,3,verb,3,3,216791.0
overeating,4,4,verb.noun,3.1,3,215706.0
adoring,35,33,adjective.verb,32.3,3,215653.0
furosemide,10,4,noun.verb,7.3,3,214696.0
evinced,3,3,verb,3,3,214503.0
roadkill,22,15,noun.verb.name,18.3.1,3,212863.0
dedicates,3,3,verb,3,3,211274.0
cliffhanger,13,7,noun.verb,10.3,3,211187.0
thunders,10,10,noun.verb,7.3,3,210665.0
encloses,3,3,verb,3,3,209965.0
nig,29,6,name.noun.verb,19.7.3,3,209045.0
attesting,3,3,verb,3,3,208794.0
chipmunks,19,13,noun.name.verb,12.4.3,3,208462.0
costumed,9,9,adjective.verb,6.3,3,206929.0
revolutionizing,3,3,verb,3,3,206054.0
sacking,8,7,noun.verb,5.3,3,205985.0
wheatgrass,12,8,noun.verb,9.3,3,204703.0
maligned,4,4,verb.adjective,3.1,3,204502.0
repackaged,3,3,verb,3,3,204476.0
enveloping,4,4,verb.adjective,3.1,3,202298.0
hollows,11,11,noun.verb,10.3,3,202137.0
goosebumps,12,9,noun.verb.name,8.3.1,3,202016.0
complicit,18,17,noun.verb,15.3,3,201994.0
plies,3,3,verb,3,3,200925.0
pickling,4,4,verb.adjective,3.1,3,200887.0
professing,3,3,verb,3,3,200707.0
jackrabbit,33,28,noun.name.verb,26.4.3,3,200400.0
overloads,4,4,verb.noun,3.1,3,199940.0
ripoff,5,2,verb.noun,3.1,3,198960.0
wrangling,8,8,noun.verb,5.3,3,196679.0
gelder,34,7,name.verb.noun,24.3.3,3,195446.0
inhabits,3,3,verb,3,3,195017.0
debunked,3,3,verb,3,3,194680.0
elaborates,3,3,verb,3,3,192223.0
propelling,3,3,verb,3,3,191201.0
syncope,8,8,noun.verb,5.3,3,190277.0
trifling,35,30,adjective.verb,33.3,3,190034.0
ripened,5,5,verb.adjective,3.2,3,187719.0
chattel,15,11,noun.verb.name,12.3.1,3,185270.0
channelled,3,3,verb,3,3,185268.0
ploughing,6,5,verb.noun,3.3,3,184902.0
typified,3,3,verb,3,3,184868.0
pained,13,11,adjective.verb,10.3,3,184584.0
laud,6,4,verb.noun,3.3,3,184546.0
buts,81,75,noun.verb,78.3,3,184535.0
bandstand,41,24,noun.name.verb,34.4.3,3,183957.0
pensione,8,3,noun.verb.name,4.3.1,3,183043.0
crucifixes,18,13,noun.verb,15.3,3,181675.0
detoxify,3,3,verb,3,3,181077.0
lumbering,12,11,adjective.verb,9.3,3,180811.0
instilling,3,3,verb,3,3,180497.0
turbocharged,6,6,verb.adjective,3.3,3,180351.0
migrates,3,3,verb,3,3,178621.0
fracturing,8,8,noun.verb,5.3,3,178238.0
mannitol,11,10,noun.verb.name,7.3.1,3,177289.0
conceptualize,3,3,verb,3,3,176747.0
tokamak,7,1,name.verb,4.3,3,175116.0
uncorked,3,3,verb,3,3,174893.0
scull,3,3,verb,3,3,174118.0
disinfecting,3,3,verb,3,3,173927.0
socialising,3,3,verb,3,3,173599.0
replayed,3,3,verb,3,3,173073.0
preheated,4,4,verb.adjective,3.1,3,172871.0
masterminds,10,10,noun.verb,6.3,3,172696.0
availed,3,3,verb,3,3,172402.0
wimps,52,44,noun.verb,49.3,3,172107.0
afflict,4,3,verb.noun,3.1,3,170683.0
homed,3,3,verb,3,3,170394.0
fack,3,2,verb,3,3,169817.0
worshiping,3,3,verb,3,3,168960.0
emote,3,3,verb,3,3,168497.0
legislating,3,3,verb,3,3,167776.0
conceptualized,3,3,verb,3,3,166900.0
composes,3,3,verb,3,3,166804.0
shul,9,6,noun.verb,6.3,3,165885.0
quickening,7,6,verb.noun.adjective,3.2.2,3,165783.0
reshaped,3,3,verb,3,3,165776.0
meshed,3,3,verb,3,3,165691.0
gape,3,3,verb,3,3,163934.0
newsreel,38,31,noun.verb,35.3,3,163906.0
internalize,4,4,verb,3,3,163866.0
attenuate,3,3,verb,3,3,163787.0
shill,14,11,noun.verb,11.3,3,163716.0
deeded,3,3,verb,3,3,163603.0
redevelop,3,3,verb,3,3,162891.0
bicep,16,13,noun.verb,12.3,3,162754.0
indentured,14,13,adjective.verb,11.3,3,161474.0
earmark,3,3,verb,3,3,160978.0
jetted,3,3,verb,3,3,160725.0
beaut,66,59,noun.verb.name,62.3.1,3,160328.0
blest,5,5,verb.adjective,3.2,3,159216.0
theorized,3,3,verb,3,3,158900.0
despot,11,10,noun.verb,8.3,3,158891.0
buggers,42,40,noun.verb,39.3,3,158859.0
delphine,15,3,name.verb,12.3,3,157536.0
adventuring,4,4,verb.noun,3.1,3,157318.0
oscillate,3,3,verb,3,3,157070.0
encroach,3,3,verb,3,3,157029.0
gazes,5,5,verb.noun,3.2,3,156793.0
raindrop,12,9,noun.verb,9.3,3,156765.0
ascends,3,3,verb,3,3,155183.0
choses,3,3,verb,3,3,154990.0
toughened,3,3,verb,3,3,154011.0
tinfoil,24,23,noun.verb,21.3,3,153732.0
mutes,4,4,verb.noun,3.1,3,153707.0
recharges,4,4,verb.noun,3.1,3,152571.0
deviating,3,3,verb,3,3,151939.0
bubbled,3,3,verb,3,3,151802.0
gestured,3,3,verb,3,3,151660.0
misting,3,3,verb,3,3,151420.0
paiute,7,5,verb.noun.name,3.3.1,3,150681.0
subsist,3,3,verb,3,3,150579.0
refraining,3,3,verb,3,3,150291.0
alleviates,3,3,verb,3,3,150149.0
subterfuge,19,19,noun.verb.name,15.3.1,3,149971.0
oiling,3,3,verb,3,3,149956.0
reeled,3,3,verb,3,3,149417.0
smoothes,3,3,verb,3,3,148720.0
musketeer,22,5,noun.verb.name,18.3.1,3,148547.0
pilaf,10,7,noun.verb,7.3,3,148512.0
invigorate,3,3,verb,3,3,147816.0
wilding,8,6,name.verb.noun,4.3.1,3,147320.0
swallowtail,3,3,verb,3,3,146810.0
fossilized,11,10,adjective.verb,8.3,3,146704.0
downplayed,3,3,verb,3,3,146598.0
channelling,5,5,verb.name,3.2,3,146012.0
gleamed,3,3,verb,3,3,144737.0
dreads,11,11,noun.verb,8.3,3,143549.0
trolled,3,3,verb,3,3,143513.0
blanched,5,5,verb.adjective,3.2,3,143185.0
plodding,6,5,verb.adjective,3.3,3,141994.0
dander,15,15,noun.verb,12.3,3,141419.0
woodchuck,17,12,noun.name.verb,10.4.3,3,140672.0
hallow,9,8,verb.noun.name,3.3.3,3,140253.0
karn,5,1,verb.name,3.2,3,139048.0
dumbing,3,3,verb,3,3,139012.0
partaking,4,4,verb.noun,3.1,3,138803.0
scrutinised,3,3,verb,3,3,138557.0
litigating,3,3,verb,3,3,138442.0
endive,7,7,noun.verb,4.3,3,138326.0
errs,3,2,verb,3,3,138002.0
fluttered,3,3,verb,3,3,136731.0
irks,3,3,verb,3,3,135775.0
overlaying,3,1,verb,3,3,135563.0
robed,5,5,verb.adjective,3.2,3,135344.0
pelts,22,11,noun.verb,19.3,3,135142.0
eyewash,7,5,noun.verb,4.3,3,134936.0
crackpot,49,44,noun.verb,46.3,3,134900.0
subverted,3,3,verb,3,3,134847.0
harried,6,6,verb.adjective,3.3,3,134364.0
dissipating,3,3,verb,3,3,134358.0
bashes,5,5,verb.noun,3.2,3,133732.0
enthroned,4,4,verb.adjective,3.1,3,133454.0
acquiesce,3,3,verb,3,3,133376.0
protrude,3,3,verb,3,3,132618.0
liken,3,3,verb,3,3,132264.0
beaked,3,1,verb,3,3,131696.0
chink,73,36,noun.verb,70.3,3,131531.0
tilling,7,5,noun.verb,4.3,3,131360.0
quickstep,7,3,verb.noun,3.3,3,131326.0
snagging,3,3,verb,3,3,131039.0
rippled,4,4,verb.adjective,3.1,3,130181.0
spaceport,8,3,verb.noun.name,3.3.2,3,129807.0
glossed,3,3,verb,3,3,129517.0
moonbeam,38,19,noun.name.verb,27.4.3,3,129504.0
zygote,7,5,noun.verb,4.3,3,129318.0
mangling,3,3,verb,3,3,128746.0
averting,3,3,verb,3,3,127700.0
bartering,4,4,verb.noun,3.1,3,127292.0
bedazzled,9,7,adjective.verb.name,5.3.1,3,127039.0
ramrod,22,13,noun.name.verb,10.9.3,3,125706.0
weevils,16,7,noun.verb,13.3,3,125670.0
submachine,15,13,noun.verb,12.3,3,125207.0
wrestles,3,3,verb,3,3,124447.0
shoelaces,54,41,noun.verb,51.3,3,124203.0
unseat,3,3,verb,3,3,123869.0
sheetrock,16,12,noun.verb.name,12.3.1,3,123714.0
adorns,3,3,verb,3,3,123374.0
cultivates,3,3,verb,3,3,123328.0
irked,4,4,verb.adjective,3.1,3,123287.0
mouthwatering,4,4,verb.name,3.1,3,123131.0
telfer,20,1,name.noun.verb,11.6.3,3,122392.0
