Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Adverb_freq
coolly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
cynically,6,3,3,2,0.12,0.8451,0.04,0.6021,Adverb,6.0,1.0,Adverb,6,6
decisively,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
deckhand,9,7,9,7,0.18,1.0,0.08,0.9031,Adverb,6.0,0.67,Adverb.Adjective,6.3,6
democratically,6,3,6,3,0.12,0.8451,0.04,0.6021,Adverb,6.0,1.0,Adverb,6,6
deservedly,6,6,5,5,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
diplomatically,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
disgracefully,7,5,6,5,0.14,0.9031,0.06,0.7782,Adverb,6.0,0.86,Adverb.Name,6.1,6
disproportionately,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
downstage,7,6,6,5,0.14,0.9031,0.07,0.8451,Adverb,6.0,0.86,Adverb.Adjective,6.1,6
forte,30,29,27,26,0.59,1.4914,0.35,1.4771,Noun,24.0,0.8,Noun.Adverb,24.6,6
foully,8,6,7,5,0.16,0.9542,0.07,0.8451,Adverb,6.0,0.75,Adverb.Adjective,6.2,6
fresco,17,13,10,9,0.33,1.2553,0.15,1.1461,Noun,9.0,0.53,Noun.Adverb.Name,9.6.2,6
gleefully,6,6,4,4,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
graphically,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
grievously,6,5,5,5,0.12,0.8451,0.06,0.7782,Adverb,6.0,1.0,Adverb,6,6
heavy,2412,1688,2210,1590,47.29,3.3826,20.12,3.2276,Adjective,2399.0,1.0,Adjective.Adverb.Noun,2399.6.1,6
hereto,6,4,6,4,0.12,0.8451,0.05,0.699,Adverb,6.0,1.0,Adverb,6,6
hotly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
hurly,13,5,1,1,0.25,1.1461,0.06,0.7782,Name,7.0,0.54,Name.Adverb,7.6,6
imminently,4,3,4,3,0.08,0.699,0.04,0.6021,Adverb,6.0,1.0,Adverb,6,6
indescribably,6,6,5,5,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
infernally,6,4,5,4,0.12,0.8451,0.05,0.699,Adverb,6.0,1.0,Adverb,6,6
infinitesimally,6,3,6,3,0.12,0.8451,0.04,0.6021,Adverb,6.0,1.0,Adverb,6,6
inwards,6,5,5,4,0.12,0.8451,0.06,0.7782,Adverb,6.0,1.0,Adverb,6,6
irreparably,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
irretrievably,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
laughingly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
meekly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
oftener,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
overhand,13,7,9,5,0.25,1.1461,0.08,0.9031,Adjective,7.0,0.54,Adjective.Adverb,7.6,6
passively,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
peripherally,6,6,5,5,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
predictably,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
productively,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
retroactively,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
rumbly,6,3,5,2,0.12,0.8451,0.04,0.6021,Adverb,6.0,1.0,Adverb,6,6
selectively,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
selflessly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
sequentially,6,6,5,5,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
sheer,233,201,177,166,4.57,2.3692,2.4,2.3054,Adjective,227.0,0.97,Adjective.Adverb,227.6,6
shrewdly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
snugly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
sociologically,6,4,6,4,0.12,0.8451,0.05,0.699,Adverb,6.0,1.0,Adverb,6,6
stealthily,6,6,5,5,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
straightly,6,5,5,4,0.12,0.8451,0.06,0.7782,Adverb,6.0,1.0,Adverb,6,6
strikingly,6,6,5,5,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
subjectively,6,4,6,4,0.12,0.8451,0.05,0.699,Adverb,6.0,1.0,Adverb,6,6
suicidally,6,6,5,5,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
thoughtlessly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
triumphantly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
tumbly,6,3,6,3,0.12,0.8451,0.04,0.6021,Adverb,6.0,1.0,Adverb,6,6
twirly,8,4,8,4,0.16,0.9542,0.05,0.699,Adverb,6.0,0.75,Adverb.Adjective,6.2,6
unadvisedly,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
uncharacteristically,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
undercover,598,330,522,312,11.73,2.7774,3.93,2.5198,Adjective,592.0,0.99,Adjective.Adverb,592.6,6
uniformly,6,4,6,4,0.12,0.8451,0.05,0.699,Adverb,6.0,1.0,Adverb,6,6
unnaturally,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,6.0,1.0,Adverb,6,6
upstage,19,17,17,15,0.37,1.301,0.2,1.2553,Verb,11.0,0.58,Verb.Adverb.Adjective,11.6.2,6
upwardly,6,5,6,5,0.12,0.8451,0.06,0.7782,Adverb,6.0,1.0,Adverb,6,6
wholesale,85,78,70,66,1.67,1.9345,0.93,1.8976,Adjective,76.0,0.89,Adjective.Adverb.Noun,76.6.3,6
advisedly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
alternatively,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
anally,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
anthropologically,5,5,3,3,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
assiduously,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
avidly,5,5,3,3,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
awesomely,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
bis,5,3,3,1,0.1,0.7782,0.04,0.6021,Adverb,5.0,1.0,Adverb,5,5
callously,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
centrally,5,4,4,3,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
charitably,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
colorfully,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
confoundedly,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
contentedly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
crazily,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
demonically,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
devoutly,7,6,5,5,0.14,0.9031,0.07,0.8451,Adverb,5.0,0.71,Adverb.Adjective,5.2,5
dispassionately,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
doggone,148,105,72,56,2.9,2.1732,1.25,2.0253,Interjection,97.0,0.66,Interjection.Adjective.Adverb,97.45.5,5
dripping,172,154,166,149,3.37,2.238,1.84,2.1903,Verb,159.0,0.92,Verb.Noun.Adverb,159.8.5,5
drunkenly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
dutifully,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
egregiously,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
ethnically,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
expensively,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
extravagantly,5,4,4,3,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
fortuitously,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
geometrically,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
handily,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
hormonally,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
horrifyingly,5,3,5,3,0.1,0.7782,0.04,0.6021,Adverb,5.0,1.0,Adverb,5,5
horsefly,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
hundredfold,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
impressively,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
inclusive,11,9,10,8,0.22,1.0792,0.11,1.0,Adjective,6.0,0.55,Adjective.Adverb,6.5,5
incurably,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
innately,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
inshore,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
insufferably,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
intuitively,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
invisibly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
irresistibly,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
judiciously,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
knightly,9,7,6,6,0.18,1.0,0.08,0.9031,Adverb,5.0,0.56,Adverb.Adjective,5.4,5
lasciviously,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
loudest,34,33,33,32,0.67,1.5441,0.39,1.5315,Adjective,29.0,0.85,Adjective.Adverb,29.5,5
lousy,1210,884,1107,822,23.73,3.0831,10.54,2.9469,Adjective,1207.0,1.0,Adjective.Adverb,1207.5,5
lyrically,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
marvellously,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
materially,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
maturely,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
menacingly,5,4,4,3,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
monstrously,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
new,36913,7238,25522,6911,723.78,4.5672,86.29,3.8597,Adjective,28327.0,0.77,Adjective.Name.Adverb.Noun,28327.8527.5.3,5
nimbly,5,3,2,2,0.1,0.7782,0.04,0.6021,Adverb,5.0,1.0,Adverb,5,5
obligingly,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
painstakingly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
piddly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
poetically,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
potbelly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
precariously,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
precipitously,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
prettily,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
profitably,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
proximally,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
queerly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
rectally,6,5,4,4,0.12,0.8451,0.06,0.7782,Adverb,5.0,0.83,Adverb.Name,5.1,5
respectably,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
scornfully,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
seamlessly,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
seemly,7,7,7,7,0.14,0.9031,0.08,0.9031,Adverb,5.0,0.71,Adverb.Adjective,5.2,5
sinfully,6,6,5,5,0.12,0.8451,0.07,0.8451,Adverb,5.0,0.83,Adverb.Name,5.1,5
skilfully,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
skyward,6,6,6,6,0.12,0.8451,0.07,0.8451,Adverb,5.0,0.83,Adverb.Adjective,5.1,5
smilingly,5,1,3,1,0.1,0.7782,0.01,0.301,Adverb,5.0,1.0,Adverb,5,5
sprightly,7,5,7,5,0.14,0.9031,0.06,0.7782,Adverb,5.0,0.71,Adverb.Adjective,5.2,5
staunchly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
therefor,5,4,3,3,0.1,0.7782,0.05,0.699,Adverb,5.0,1.0,Adverb,5,5
threefold,5,3,5,3,0.1,0.7782,0.04,0.6021,Adverb,5.0,1.0,Adverb,5,5
tolerably,5,5,3,3,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
trippingly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
twofold,8,8,8,8,0.16,0.9542,0.1,0.9542,Adverb,5.0,0.63,Adverb.Adjective,5.3,5
unceasingly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
unceremoniously,5,5,4,4,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
unkindly,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
unseasonably,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
wistfully,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,5.0,1.0,Adverb,5,5
alternately,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
aly,9,3,2,2,0.18,1.0,0.04,0.6021,Name,5.0,0.56,Name.Adverb,5.4,4
amiably,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
amusingly,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
annum,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,4.0,1.0,Adverb,4,4
arrogantly,3,3,2,2,0.06,0.6021,0.04,0.6021,Adverb,4.0,1.0,Adverb,4,4
askance,4,3,3,3,0.08,0.699,0.04,0.6021,Adverb,4.0,1.0,Adverb,4,4
astride,8,7,8,7,0.16,0.9542,0.08,0.9031,Preposition,4.0,0.5,Preposition.Adverb,4.4,4
autonomously,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
blankly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
blindingly,4,4,2,2,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
busily,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
ceremoniously,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
childishly,4,4,2,2,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
colossally,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
comme,26,18,17,15,0.51,1.4314,0.21,1.2788,Unclassified,21.0,0.84,Unclassified.Adverb,21.4,4
competitively,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
comradely,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
congenitally,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
conscientiously,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
cooly,14,3,2,2,0.27,1.1761,0.04,0.6021,Name,10.0,0.71,Name.Adverb,10.4,4
credibly,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
deceitfully,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
deceptively,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
delicto,5,5,5,5,0.1,0.7782,0.06,0.7782,Adverb,4.0,0.8,Adverb.Unclassified,4.1,4
depressingly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
drooly,4,3,3,2,0.08,0.699,0.04,0.6021,Adverb,4.0,1.0,Adverb,4,4
elaborately,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
epically,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
everlastingly,5,5,3,3,0.1,0.7782,0.06,0.7782,Adverb,4.0,1.0,Adverb,4,4
experimentally,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
factually,4,3,4,3,0.08,0.699,0.04,0.6021,Adverb,4.0,1.0,Adverb,4,4
faut,9,7,8,6,0.18,1.0,0.08,0.9031,Adverb,4.0,0.44,Adverb.Verb.Noun,4.3.2,4
fiscally,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
flagrante,8,7,7,6,0.16,0.9542,0.08,0.9031,Unclassified,4.0,0.5,Unclassified.Adverb,4.4,4
flagrantly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
functionally,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
haply,5,3,3,2,0.1,0.7782,0.04,0.6021,Adverb,4.0,0.8,Adverb.Adjective,4.1,4
harmlessly,4,3,3,2,0.08,0.699,0.04,0.6021,Adverb,4.0,1.0,Adverb,4,4
heartlessly,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
heinously,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
hesitantly,4,2,4,2,0.08,0.699,0.02,0.4771,Adverb,4.0,1.0,Adverb,4,4
holographically,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
ideologically,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
il,4139,427,99,69,81.16,3.617,5.09,2.6314,Unclassified,270.0,0.99,Unclassified.Adverb,270.4,4
inadequately,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
intrinsically,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
irreversibly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
italy,75,62,4,4,1.47,1.8808,0.74,1.7993,Name,71.0,0.95,Name.Adverb,71.4,4
ludicrously,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
magnetically,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
masterfully,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
medially,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
microscopically,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
mockingly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
mournfully,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
nakedly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
nauseam,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
neurologically,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
nonchalantly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
nutritionally,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
outboard,28,19,24,18,0.55,1.4624,0.23,1.301,Noun,12.0,0.43,Noun.Adjective.Adverb,12.12.4,4
pathologically,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
perversely,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
pimply,12,10,10,9,0.24,1.1139,0.12,1.0414,Adjective,7.0,0.58,Adjective.Adverb.Name,7.4.1,4
polly,337,84,6,5,6.61,2.5289,1.0,1.9294,Name,331.0,0.98,Name.Adverb.Adjective,331.4.2,4
polymorphously,4,3,2,2,0.08,0.699,0.04,0.6021,Adverb,4.0,1.0,Adverb,4,4
provocatively,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
publically,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
qualitatively,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
quarterly,45,40,34,31,0.88,1.6628,0.48,1.6128,Adjective,27.0,0.6,Adjective.Noun.Adverb,27.14.4,4
quintessentially,4,2,4,2,0.08,0.699,0.02,0.4771,Adverb,4.0,1.0,Adverb,4,4
rascally,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
rockabilly,5,4,5,4,0.1,0.7782,0.05,0.699,Adverb,4.0,0.8,Adverb.Adjective,4.1,4
rough,1907,1449,1762,1346,37.39,3.2806,17.27,3.1614,Adjective,1805.0,0.95,Adjective.Verb.Adverb,1805.96.4,4
scantily,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
shabbily,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
smugly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
steadfastly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
sternly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
straightforwardly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
stylishly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
sublimely,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
tactfully,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
tediously,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
tem,8,7,8,7,0.16,0.9542,0.08,0.9031,Noun,4.0,0.5,Noun.Adverb,4.4,4
terrifyingly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
thickly,4,2,4,2,0.08,0.699,0.02,0.4771,Adverb,4.0,1.0,Adverb,4,4
transparently,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
unabashedly,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
unaccountably,4,4,4,4,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
uncannily,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
unluckily,4,3,1,1,0.08,0.699,0.04,0.6021,Adverb,4.0,1.0,Adverb,4,4
unmistakably,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
unobtrusively,4,4,3,3,0.08,0.699,0.05,0.699,Adverb,4.0,1.0,Adverb,4,4
varyingly,4,2,4,2,0.08,0.699,0.02,0.4771,Adverb,4.0,1.0,Adverb,4,4
voce,7,7,7,7,0.14,0.9031,0.08,0.9031,Adverb,4.0,0.5,Adverb.Noun.Adjective,4.3.1,4
abjectly,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
adoringly,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
adroitly,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
aerodynamically,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
affirmatively,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
agreeably,3,3,2,2,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
angelically,3,2,3,2,0.06,0.6021,0.02,0.4771,Adverb,3.0,1.0,Adverb,3,3
anno,3,3,1,1,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
apace,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
appallingly,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
architecturally,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
astronomically,3,2,3,2,0.06,0.6021,0.02,0.4771,Adverb,3.0,1.0,Adverb,3,3
attractively,3,3,3,3,0.06,0.6021,0.04,0.6021,Adverb,3.0,1.0,Adverb,3,3
