Word,Subt_freq,Film_freq,All_PoS,PoS_freqs,Adjective_freq,Web_freq
wheezing,40,32,verb.noun.adjective,29.9.2,2,341229.0
panting,207,109,verb.noun.adjective,200.5.2,2,340695.0
avoidable,2,2,adjective,2,2,339865.0
rearranging,33,32,verb.noun.adjective,28.3.2,2,338663.0
turmeric,2,2,adjective,2,2,335516.0
warrantless,2,2,adjective,2,2,334545.0
darkening,10,10,verb.adjective.noun,7.2.1,2,333212.0
geomagnetic,2,2,adjective,2,2,332704.0
voluminous,2,2,adjective,2,2,329203.0
mottled,2,2,adjective,2,2,329195.0
flapping,85,67,verb.noun.adjective,78.5.2,2,328008.0
sculptured,3,3,adjective.verb,2.1,2,327878.0
teriyaki,38,20,noun.name.adjective,34.2.2,2,327807.0
hyperbaric,2,2,adjective,2,2,323299.0
granulated,2,2,adjective,2,2,323296.0
interconnecting,2,2,adjective,2,2,322101.0
ripening,6,6,verb.adjective,4.2,2,321833.0
galvanised,3,3,adjective.verb,2.1,2,319795.0
nuanced,7,7,verb.adjective,5.2,2,317640.0
rattled,59,56,verb.adjective,57.2,2,317595.0
interdepartmental,2,2,adjective,2,2,317141.0
seducing,49,44,verb.adjective.noun,46.2.1,2,316985.0
psychometric,2,2,adjective,2,2,316705.0
gunmetal,2,2,adjective,2,2,314920.0
enameled,2,2,adjective,2,2,311823.0
illusory,2,2,adjective,2,2,310413.0
repositioning,9,8,verb.adjective,7.2,2,308372.0
tethered,20,16,verb.adjective,18.2,2,307136.0
intentioned,2,2,adjective,2,2,306942.0
pigtailed,2,2,adjective,2,2,306926.0
pacifist,35,31,noun.name.adjective,31.2.2,2,303932.0
pled,12,9,verb.adjective,10.2,2,303410.0
hermetic,2,2,adjective,2,2,302983.0
collating,13,6,verb.name.adjective,9.2.2,2,301746.0
semiannual,2,2,adjective,2,2,300306.0
declassified,6,6,verb.adjective,4.2,2,299778.0
buckling,18,15,verb.noun.adjective,14.2.2,2,298649.0
congolese,2,1,adjective,2,2,295305.0
bearish,2,2,adjective,2,2,293528.0
harnessed,23,18,verb.adjective,21.2,2,292618.0
kuan,14,6,name.adjective,12.2,2,290852.0
umber,14,11,noun.adjective,12.2,2,289235.0
supercritical,2,2,adjective,2,2,287420.0
impaled,37,25,verb.adjective,35.2,2,287083.0
hellenistic,2,2,adjective,2,2,285025.0
idealist,34,33,noun.adjective,32.2,2,283841.0
needful,2,2,adjective,2,2,283742.0
polygonal,2,1,adjective,2,2,283213.0
solvable,2,2,adjective,2,2,282612.0
yanked,60,49,verb.adjective,58.2,2,282274.0
minted,13,13,verb.adjective,11.2,2,282017.0
enjoined,5,5,verb.adjective,3.2,2,280278.0
tampered,74,61,verb.adjective.name,71.2.1,2,278959.0
caressing,19,18,verb.adjective.noun,15.2.1,2,278627.0
poltergeist,32,18,noun.adjective,30.2,2,277848.0
posturing,17,17,verb.noun.adjective,10.5.2,2,276642.0
googled,25,24,verb.adjective,23.2,2,276225.0
offside,11,8,adverb.adjective,9.2,2,275879.0
aseptic,2,2,adjective,2,2,275138.0
campy,3,3,adjective.name,2.1,2,274413.0
domini,37,5,name.noun.adverb.adjective,23.9.3.2,2,274008.0
spewing,19,18,verb.adjective.name,16.2.1,2,273406.0
ambushed,109,91,verb.adjective,107.2,2,273177.0
exclusionary,2,2,adjective,2,2,271544.0
frankfurter,11,7,name.noun.adjective,6.3.2,2,271500.0
tibial,2,1,adjective,2,2,270178.0
urethral,2,2,adjective,2,2,269167.0
prefrontal,2,2,adjective,2,2,267533.0
excised,5,4,verb.adjective,3.2,2,265993.0
birdy,54,15,name.noun.adjective,28.24.2,2,265549.0
individualistic,2,2,adjective,2,2,265465.0
phoenician,2,2,adjective,2,2,264511.0
baldy,56,34,noun.name.adjective,33.21.2,2,261017.0
cobbled,5,5,verb.adjective,3.2,2,260646.0
fumbling,15,15,verb.adjective.noun,12.2.1,2,260190.0
transportable,2,2,adjective,2,2,260029.0
decommissioned,15,12,verb.adjective,13.2,2,258746.0
axiomatic,2,2,adjective,2,2,258021.0
tooting,19,16,verb.noun.adjective,12.5.2,2,257942.0
crouched,12,12,verb.adjective,10.2,2,256886.0
wooly,33,7,adverb.name.adjective,28.3.2,2,256170.0
peacemaking,2,1,adjective,2,2,255784.0
caulking,8,6,verb.noun.adjective,3.3.2,2,255731.0
impressing,22,22,verb.adjective.noun,19.2.1,2,255173.0
vibratory,2,2,adjective,2,2,253314.0
hissing,73,59,verb.noun.adjective,63.8.2,2,251593.0
auroral,2,1,adjective,2,2,250165.0
homebound,2,2,adjective,2,2,249088.0
lashing,23,20,verb.noun.adjective,15.5.2,2,248838.0
crimping,3,3,adjective.verb,2.1,2,247925.0
wiseguy,14,11,noun.adjective,12.2,2,247653.0
latched,19,18,verb.adjective,16.2,2,246471.0
underarm,4,4,adjective.noun.adverb,2.1.1,2,244209.0
reactivated,18,12,verb.adjective,16.2,2,243608.0
floored,20,20,verb.adjective,18.2,2,243271.0
poetical,2,2,adjective,2,2,242981.0
crusted,10,8,verb.adjective,8.2,2,242937.0
spongiform,2,2,adjective,2,2,241682.0
everly,6,5,name.adjective,4.2,2,241073.0
prismatic,2,2,adjective,2,2,239569.0
biopic,2,2,adjective,2,2,238720.0
papillary,2,2,adjective,2,2,238043.0
blarney,16,12,noun.name.adjective,8.6.2,2,237895.0
carbonic,2,2,adjective,2,2,235703.0
grossing,10,10,verb.adjective.noun,7.2.1,2,235268.0
aquarian,4,3,noun.adjective,2.2,2,234784.0
bacteriological,3,3,adjective,2,2,234773.0
lounger,3,3,adjective.verb,2.1,2,233936.0
fragmentary,2,2,adjective,2,2,231965.0
cuffed,28,27,verb.adjective,26.2,2,231174.0
urological,2,2,adjective,2,2,231112.0
shoji,19,5,name.noun.adjective,9.8.2,2,231018.0
mulching,2,1,adjective,2,2,230501.0
felled,11,10,verb.adjective.noun,8.2.1,2,230183.0
podiatric,2,2,adjective,2,2,229083.0
misinformed,30,29,verb.adjective,28.2,2,229060.0
blazed,17,14,verb.adjective,16.2,2,227890.0
credentialed,4,4,verb.adjective,2.2,2,226101.0
anatolian,2,2,adjective,2,2,225939.0
nabbed,35,32,verb.adjective,33.2,2,224175.0
lengthened,9,8,verb.adjective,7.2,2,223709.0
upmarket,2,2,adjective,2,2,223139.0
buttoned,38,32,verb.adjective.name,35.2.1,2,221584.0
sprouted,13,13,verb.adjective,11.2,2,221579.0
hardline,2,2,adjective,2,2,220982.0
hemmed,15,14,verb.adjective,13.2,2,220531.0
microelectronic,2,2,adjective,2,2,220435.0
buckled,30,25,verb.adjective,28.2,2,220229.0
psychoactive,2,2,adjective,2,2,219471.0
curried,3,3,adjective.verb,2.1,2,217574.0
minoan,5,3,adjective.name,2.1,2,217338.0
reductive,2,2,adjective,2,2,216278.0
shallower,2,2,adjective,2,2,215998.0
taal,2,1,adjective,2,2,214293.0
pythagorean,3,2,adjective.name,2.1,2,212726.0
rabbinical,2,2,adjective,2,2,211890.0
biogenic,2,1,adjective,2,2,211650.0
intravascular,2,2,adjective,2,2,209845.0
grossed,28,28,verb.adjective,26.2,2,209087.0
dazzled,27,25,verb.adjective,25.2,2,208930.0
nonhuman,8,6,noun.adjective,6.2,2,208557.0
watermarked,2,1,adjective,2,2,206925.0
envied,51,45,verb.adjective,49.2,2,206413.0
repairable,2,2,adjective,2,2,206226.0
writhing,21,18,verb.adjective.noun.name,17.2.1.1,2,204090.0
littering,31,22,verb.noun.name.adjective,19.4.4.2,2,203929.0
confucian,2,2,adjective,2,2,203866.0
avowed,2,2,adjective,2,2,202530.0
reprogramming,18,17,verb.noun.adjective,11.5.2,2,202126.0
synchronised,19,19,verb.adjective,17.2,2,200905.0
hosed,18,17,verb.adjective,16.2,2,198644.0
dribbling,31,29,verb.noun.adjective.name,26.2.2.1,2,198504.0
wagging,24,23,verb.adjective,22.2,2,198396.0
blacked,112,96,verb.adjective,110.2,2,197675.0
dosed,15,9,verb.adjective,13.2,2,197560.0
interscholastic,2,2,adjective,2,2,197484.0
northernmost,3,3,adjective,2,2,197354.0
glazier,2,2,adjective,2,2,197297.0
theistic,2,1,adjective,2,2,197293.0
politicized,3,2,adjective.verb,2.1,2,196904.0
patentable,2,1,adjective,2,2,195784.0
ironed,49,44,verb.adjective,47.2,2,195063.0
exterminate,57,39,verb.adjective,55.2,2,193539.0
gobi,14,7,noun.adjective.name,11.2.1,2,193497.0
nori,16,4,name.noun.adjective,10.4.2,2,193117.0
hegemonic,2,2,adjective,2,2,191622.0
metastable,2,1,adjective,2,2,190554.0
strident,2,2,adjective,2,2,189220.0
ripened,5,5,verb.adjective,3.2,2,187719.0
roped,48,43,verb.adjective,46.2,2,187674.0
sardinian,2,1,adjective,2,2,187547.0
undirected,2,2,adjective,2,2,187495.0
terrorized,32,32,verb.adjective,30.2,2,187039.0
bared,18,15,verb.adjective,16.2,2,186940.0
naturel,22,20,adverb.adjective.noun,19.2.1,2,186324.0
theosophical,2,1,adjective,2,2,185600.0
runic,2,2,adjective,2,2,185207.0
neuropathic,2,2,adjective,2,2,183206.0
guinevere,73,18,name.noun.adjective,39.29.2,2,182945.0
calvinist,3,3,adjective.noun,2.1,2,182571.0
reactant,2,1,adjective,2,2,182284.0
encroaching,15,12,verb.adjective,13.2,2,181852.0
jovian,2,1,adjective,2,2,180759.0
moisturising,2,1,adjective,2,2,180314.0
homeric,3,1,adjective.name,2.1,2,180188.0
unbleached,2,2,adjective,2,2,179610.0
fathering,9,9,verb.adjective.noun,6.2.1,2,179601.0
pharyngeal,2,2,adjective,2,2,178376.0
pekingese,6,6,noun.adjective.name,3.2.1,2,177270.0
ticketed,10,10,verb.noun.adjective,6.2.2,2,177132.0
expiratory,2,2,adjective,2,2,176638.0
discernable,2,2,adjective,2,2,174838.0
transpersonal,2,2,adjective,2,2,174489.0
pinker,2,2,adjective,2,2,173576.0
introverted,8,8,verb.name.adjective,4.2.2,2,173574.0
flailing,23,23,verb.adjective,22.2,2,172679.0
unsaved,2,2,adjective,2,2,171645.0
ploughed,10,10,verb.adjective,8.2,2,170814.0
viridian,2,1,adjective,2,2,170303.0
mouthing,53,49,verb.name.noun.adjective,44.4.3.2,2,168482.0
mediastinal,2,2,adjective,2,2,167587.0
chemotherapeutic,2,1,adjective,2,2,167271.0
heartening,2,2,adjective,2,2,166323.0
quickening,7,6,verb.noun.adjective,3.2.2,2,165783.0
exhumed,18,15,verb.adjective,16.2,2,165673.0
caramelized,3,3,adjective.verb,2.1,2,165602.0
slav,3,3,adjective.noun,2.1,2,165182.0
unquestionable,2,2,adjective,2,2,163855.0
isotonic,2,2,adjective,2,2,163613.0
titian,24,7,name.adjective,22.2,2,163589.0
treeless,2,2,adjective,2,2,163053.0
profuse,2,2,adjective,2,2,162721.0
sickened,14,12,verb.adjective,12.2,2,162500.0
thunderstruck,2,2,adjective,2,2,161651.0
lindane,4,1,adjective.noun.name,2.1.1,2,161558.0
cenozoic,4,4,noun.adjective,2.2,2,161396.0
dilly,17,15,adverb.name.adjective,13.2.2,2,161256.0
folky,2,1,adjective,2,2,161177.0
hollowed,14,14,verb.adjective,12.2,2,160848.0
jacketed,3,2,adjective.verb,2.1,2,160744.0
saleable,2,2,adjective,2,2,160195.0
blest,5,5,verb.adjective,3.2,2,159216.0
corroded,13,13,verb.adjective,11.2,2,157941.0
beamish,4,3,noun.adjective,2.2,2,157769.0
atheistic,2,2,adjective,2,2,157331.0
pyrotechnic,2,2,adjective,2,2,156512.0
senegalese,6,6,noun.adjective.name,3.2.1,2,155763.0
scooping,25,22,verb.adjective.noun,22.2.1,2,155211.0
tinny,2,2,adjective,2,2,155192.0
oesophageal,2,2,adjective,2,2,155144.0
colourless,2,2,adjective,2,2,154977.0
sonorous,2,1,adjective,2,2,154672.0
dappled,2,2,adjective,2,2,154476.0
opportunist,18,18,noun.adjective,16.2,2,154278.0
wilted,12,12,verb.adjective,10.2,2,153782.0
salutary,2,2,adjective,2,2,153239.0
deoxyribonucleic,2,2,adjective,2,2,152873.0
tutored,17,13,verb.adjective,15.2,2,151444.0
judgemental,2,2,adjective,2,2,151020.0
evaporating,16,13,verb.adjective,14.2,2,150932.0
reviled,9,9,verb.adjective.name,6.2.1,2,148744.0
midsized,2,2,adjective,2,2,148709.0
arraigned,33,30,verb.name.adjective,30.2.2,2,148498.0
sigmoid,3,3,adjective.noun,2.1,2,148267.0
gunny,32,9,noun.name.adjective,17.13.2,2,148136.0
dislodged,15,13,verb.adjective,13.2,2,147631.0
saluting,40,29,verb.noun.adjective,24.14.2,2,147480.0
employable,2,2,adjective,2,2,145414.0
longshore,2,2,adjective,2,2,144723.0
mayest,2,2,adjective,2,2,144174.0
photosensitive,2,2,adjective,2,2,144126.0
ridged,2,2,adjective,2,2,144115.0
fibroid,2,1,adjective,2,2,144069.0
shafted,10,8,verb.adjective,8.2,2,143611.0
blanched,5,5,verb.adjective,3.2,2,143185.0
mimetic,2,2,adjective,2,2,143090.0
undoubted,2,2,adjective,2,2,142466.0
linky,2,1,adjective,2,2,142416.0
whoring,21,21,verb.noun.adjective,17.2.2,2,142295.0
panicking,80,68,verb.noun.adjective,76.2.2,2,141459.0
okey,57,26,noun.name.adjective,49.6.2,2,140583.0
yogic,2,2,adjective,2,2,139187.0
chequered,2,2,adjective,2,2,138735.0
exterminating,9,8,verb.noun.adjective,5.2.2,2,138588.0
anarchic,2,2,adjective,2,2,138429.0
piqued,12,11,verb.adjective,10.2,2,137970.0
cephalic,2,2,adjective,2,2,137583.0
colorized,3,3,adjective.verb,2.1,2,137439.0
uncritical,2,2,adjective,2,2,137261.0
noncompetitive,2,2,adjective,2,2,135960.0
coeducational,2,1,adjective,2,2,135762.0
lithe,2,2,adjective,2,2,135670.0
lekker,2,1,adjective,2,2,135620.0
paroxysmal,2,2,adjective,2,2,135493.0
robed,5,5,verb.adjective,3.2,2,135344.0
unrepresented,2,2,adjective,2,2,135154.0
arithmetical,2,2,adjective,2,2,135137.0
retrievable,2,2,adjective,2,2,134803.0
prancing,46,41,verb.name.adjective.noun,41.2.2.1,2,133599.0
overstocked,2,2,adjective,2,2,133254.0
laboured,6,5,verb.adjective,4.2,2,132375.0
wordless,2,2,adjective,2,2,132152.0
unaffordable,2,2,adjective,2,2,131969.0
lugging,27,27,verb.adjective.noun,24.2.1,2,131763.0
antithetical,2,2,adjective,2,2,131378.0
southwesterly,2,2,adjective,2,2,130480.0
agitating,7,7,verb.adjective.name,4.2.1,2,130124.0
tatty,3,3,adjective.noun,2.1,2,130077.0
unelected,2,2,adjective,2,2,129497.0
shuttered,2,2,adjective,2,2,128289.0
luddite,5,5,noun.adjective,3.2,2,128077.0
hiatal,2,1,adjective,2,2,127432.0
legalistic,2,1,adjective,2,2,126980.0
denigrate,13,11,verb.adjective,11.2,2,126797.0
plenipotentiary,2,1,adjective,2,2,126551.0
gambled,77,68,verb.adjective.name,73.2.1,2,126536.0
demoralized,9,7,verb.adjective,7.2,2,125968.0
doctored,28,25,verb.adjective,26.2,2,125904.0
carmelite,2,2,adjective,2,2,125723.0
pean,2,2,adjective,2,2,125646.0
supportable,2,2,adjective,2,2,125600.0
wingless,2,2,adjective,2,2,125311.0
salish,5,2,noun.adjective.verb,2.2.1,2,125123.0
intransitive,3,3,adjective.noun,2.1,2,124619.0
wiggling,29,25,verb.adjective.noun,26.2.1,2,124082.0
teachable,2,2,adjective,2,2,124023.0
zodiacal,2,2,adjective,2,2,123429.0
censured,10,8,verb.adjective.name,7.2.1,2,123210.0
pluralist,2,2,adjective,2,2,123151.0
craggy,2,2,adjective,2,2,122918.0
cometary,2,2,adjective,2,2,122464.0
turbid,2,1,adjective,2,2,122383.0
buffed,15,15,verb.adjective,13.2,2,122100.0
inimical,2,2,adjective,2,2,121758.0
mutating,14,14,verb.adjective,12.2,2,119699.0
vexatious,2,2,adjective,2,2,119474.0
obtrusive,2,2,adjective,2,2,119005.0
freewheeling,5,5,verb.adjective,3.2,2,118610.0
hustling,86,69,verb.noun.adjective.name,79.4.2.1,2,117500.0
foamed,2,1,adjective,2,2,117242.0
durian,7,6,noun.adjective,5.2,2,117081.0
bakshi,29,3,name.noun.adjective,21.6.2,2,116590.0
silurian,2,2,adjective,2,2,116521.0
winless,2,2,adjective,2,2,116344.0
sprightly,7,5,adverb.adjective,5.2,2,115552.0
fussing,55,49,verb.noun.adjective,45.8.2,2,115438.0
unrecognised,2,2,adjective,2,2,114422.0
bullfighting,14,9,verb.noun.name.adjective,6.4.2.2,2,114358.0
impious,2,2,adjective,2,2,114151.0
cliched,4,3,verb.adjective,3.2,2,114047.0
unappealing,16,16,verb.noun.adjective,12.2.2,2,113213.0
unconfined,2,2,adjective,2,2,112318.0
mauled,37,31,verb.adjective,35.2,2,112146.0
neurotoxic,2,2,adjective,2,2,112028.0
graying,2,2,adjective,2,2,111951.0
wearied,7,5,verb.adjective,5.2,2,111906.0
exothermic,2,2,adjective,2,2,111244.0
misconstrued,15,14,verb.adjective,13.2,2,111123.0
boatswain,23,11,verb.noun.name.adjective,13.6.2.2,2,110994.0
featureless,2,2,adjective,2,2,110721.0
canty,2,1,adjective,2,2,110559.0
ransacked,33,32,verb.adjective,31.2,2,110162.0
jacobean,2,2,adjective,2,2,109893.0
wagered,15,15,verb.adjective,13.2,2,109750.0
inviolable,2,2,adjective,2,2,108661.0
washy,2,2,adjective,2,2,108651.0
lusting,27,21,verb.noun.adjective,24.2.2,2,108571.0
slanting,8,8,verb.noun.adjective,4.2.2,2,108396.0
pouting,47,40,verb.adjective.noun,44.2.1,2,108124.0
motile,2,2,adjective,2,2,106662.0
rectus,5,5,noun.adjective,3.2,2,106635.0
tricuspid,2,2,adjective,2,2,106347.0
balled,23,21,verb.adjective,21.2,2,105910.0
mishandled,10,9,verb.adjective.name,7.2.1,2,105903.0
deciphered,14,14,verb.adjective,12.2,2,105888.0
scrying,20,14,verb.noun.adjective.name,15.2.2.1,2,105766.0
survivable,2,2,adjective,2,2,105367.0
enamoured,3,3,adjective.verb,2.1,2,105202.0
unpalatable,2,2,adjective,2,2,105200.0
dualistic,2,2,adjective,2,2,105113.0
ovoid,2,2,adjective,2,2,105072.0
unalienable,2,2,adjective,2,2,104697.0
acrid,2,2,adjective,2,2,104638.0
floribunda,2,1,adjective,2,2,104569.0
reddened,3,3,adjective.verb,2.1,2,104415.0
labyrinthine,2,2,adjective,2,2,103847.0
dispositional,2,1,adjective,2,2,103502.0
calcified,8,7,verb.adjective,6.2,2,103202.0
capsized,23,21,verb.adjective.name,20.2.1,2,103069.0
pirating,18,10,verb.adjective.noun,15.2.1,2,102724.0
neurobiological,2,2,adjective,2,2,102489.0
pentobarbital,2,2,adjective,2,2,102449.0
booing,51,37,verb.noun.name.adjective,38.6.5.2,2,102329.0
prepositional,2,2,adjective,2,2,102177.0
ramshackle,2,2,adjective,2,2,101898.0
diatomaceous,2,2,adjective,2,2,101139.0
unimpaired,2,2,adjective,2,2,101069.0
heedless,3,3,adjective.name,2.1,2,101005.0
unthinking,2,2,adjective,2,2,100759.0
untaxed,2,1,adjective,2,2,99799.0
spacial,2,2,adjective,2,2,99568.0
temping,14,12,verb.adjective,12.2,2,99554.0
rosicrucian,2,1,adjective,2,2,98806.0
cringing,10,8,verb.adjective.name,7.2.1,2,98499.0
traumatised,11,11,verb.adjective,9.2,2,98448.0
jabberwocky,3,2,adjective.name,2.1,2,98340.0
fictionalized,3,3,adjective.verb,2.1,2,97865.0
whacky,2,2,adjective,2,2,97804.0
griping,26,24,verb.noun.adjective,20.4.2,2,97061.0
amnesiac,2,2,adjective,2,2,96706.0
bleary,2,2,adjective,2,2,96666.0
circuitous,2,2,adjective,2,2,96532.0
saccharine,6,4,noun.adjective,4.2,2,96416.0
clubbed,13,13,verb.adjective,12.2,2,96316.0
postmodernist,2,2,adjective,2,2,96233.0
tyrolean,2,2,adjective,2,2,95829.0
scrotal,2,2,adjective,2,2,95031.0
gummed,4,4,verb.adjective,2.2,2,94976.0
syncopated,5,5,verb.adjective,3.2,2,94958.0
melanesian,2,2,adjective,2,2,94144.0
patagonian,2,2,adjective,2,2,93556.0
estimable,2,2,adjective,2,2,93502.0
hibernating,28,24,verb.adjective.noun.name,22.2.1.1,2,93204.0
laconic,2,2,adjective,2,2,93145.0
satiric,2,2,adjective,2,2,92921.0
catalyzing,3,3,adjective.verb,2.1,2,92526.0
centripetal,2,2,adjective,2,2,91978.0
arcuate,2,1,adjective,2,2,91955.0
predated,3,3,adjective.verb,2.1,2,91104.0
conjunctival,2,2,adjective,2,2,91057.0
inveterate,2,2,adjective,2,2,90730.0
liveliest,2,2,adjective,2,2,90402.0
tympanic,2,2,adjective,2,2,89492.0
americanized,3,3,adjective.verb,2.1,2,89481.0
stabile,2,2,adjective.name,2.1,2,88798.0
grandstanding,19,19,verb.noun.adjective,11.6.2,2,88620.0
lilting,7,6,verb.adjective,5.2,2,88570.0
syrupy,2,2,adjective,2,2,88484.0
insinuating,49,41,verb.name.adjective.noun,43.2.2.1,2,88202.0
pennyroyal,2,2,adjective,2,2,88171.0
unerring,2,2,adjective,2,2,87912.0
hammy,34,11,noun.name.adjective,20.12.2,2,87772.0
ptolemaic,2,1,adjective,2,2,87642.0
mobbed,20,17,verb.adjective.name,16.2.1,2,87552.0
daunted,4,4,verb.adjective,2.2,2,86880.0
itemised,3,3,adjective.verb,2.1,2,86880.0
polygamous,2,2,adjective,2,2,86366.0
devoutly,7,6,adverb.adjective,5.2,2,86036.0
coldblooded,3,3,adjective.verb,2.1,2,85935.0
monic,2,2,adjective,2,2,85571.0
anthropic,2,2,adjective,2,2,85179.0
desensitized,11,11,verb.adjective,9.2,2,85069.0
vampiric,2,1,adjective,2,2,85057.0
marshaling,5,4,verb.adjective,3.2,2,84796.0
demoralizing,14,13,verb.adjective,12.2,2,84460.0
tastiest,2,2,adjective,2,2,84459.0
chid,3,3,adjective,2,2,83891.0
numbed,6,6,verb.adjective,4.2,2,83827.0
orlean,12,1,name.adjective.noun,9.2.1,2,83697.0
omnivorous,2,2,adjective,2,2,83649.0
defrosting,8,8,verb.adjective,6.2,2,83329.0
torpedoed,27,20,verb.adjective,24.2,2,82894.0
winningest,2,2,adjective,2,2,82357.0
transgressive,2,2,adjective,2,2,82188.0
hollered,29,28,verb.adjective,27.2,2,82051.0
chafed,5,5,verb.adjective,3.2,2,82034.0
oversimplified,4,4,verb.adjective,2.2,2,81695.0
conformable,3,2,adjective.name,2.1,2,81308.0
suturing,26,20,verb.adjective.noun,23.2.1,2,80636.0
underhand,17,12,adverb.adjective,15.2,2,80415.0
giggly,11,10,adverb.adjective,9.2,2,80083.0
empiric,2,2,adjective,2,2,79745.0
seaborne,7,3,name.adjective,5.2,2,79715.0
romping,19,16,verb.adjective.noun,16.2.1,2,79309.0
mellowed,17,16,verb.adjective,15.2,2,78960.0
scamming,38,30,verb.noun.adjective,33.3.2,2,78613.0
swifter,3,2,adjective.name,2.1,2,78492.0
mechanised,2,2,adjective,2,2,78383.0
unbossed,2,1,adjective,2,2,78374.0
purslane,21,1,noun.name.adjective,10.9.2,2,78110.0
herpetological,2,1,adjective,2,2,77872.0
constricting,6,5,verb.adjective,4.2,2,77519.0
upstage,19,17,verb.adverb.adjective,11.6.2,2,77511.0
leavened,2,2,adjective,2,2,77167.0
funicular,3,2,adjective.noun,2.1,2,76750.0
dehumanizing,12,7,verb.adjective.noun,9.2.1,2,76677.0
lunging,2,2,adjective,2,2,75846.0
uncompromised,2,2,adjective,2,2,75775.0
fizzing,8,8,verb.adjective,6.2,2,75724.0
unquiet,2,2,adjective,2,2,75608.0
misappropriated,4,4,verb.adjective,2.2,2,75424.0
pinstriped,4,4,name.adjective,2.2,2,74713.0
fledging,2,2,adjective,2,2,74643.0
possessory,2,2,adjective,2,2,74439.0
blackmailing,102,80,verb.noun.adjective,97.3.2,2,74303.0
emotionless,3,3,adjective,2,2,73730.0
trendiest,2,2,adjective,2,2,73580.0
moneymaking,4,3,verb.adjective,2.2,2,73349.0
overreacting,189,167,verb.adjective.noun.name,182.2.1.1,2,73326.0
sublimated,5,5,verb.adjective,3.2,2,73006.0
fitful,2,2,adjective,2,2,72897.0
desultory,2,2,adjective,2,2,72838.0
torching,13,12,verb.noun.adjective,9.2.2,2,72790.0
lugged,9,8,verb.adjective,7.2,2,72153.0
unripe,2,2,adjective,2,2,71715.0
unmolested,2,2,adjective,2,2,71633.0
vied,4,3,verb.adjective,2.2,2,71438.0
yoked,5,4,verb.adjective,3.2,2,71366.0
derisive,2,2,adjective,2,2,71088.0
slithering,12,11,verb.adjective,10.2,2,71021.0
submandibular,2,2,adjective,2,2,70656.0
sellable,2,2,adjective,2,2,70622.0
endothermic,2,2,adjective,2,2,70611.0
scowling,7,7,verb.adjective,5.2,2,70591.0
purulent,2,2,adjective,2,2,70463.0
cloying,2,2,adjective,2,2,70133.0
pricier,2,2,adjective,2,2,69627.0
